"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Sat 17:30,0.67602,0.60805,0.80661,0.89768,0.86107,0.87033,0.80474,0.67562,0.4967,0.41374,0.3782
Sat 18:00,0.67511,0.58574,0.79876,0.85761,0.82942,0.84266,0.79647,0.61735,0.49631,0.43656,0.37152
Sat 18:30,0.59139,0.54723,0.75618,0.81293,0.80859,0.79917,0.76618,0.63794,0.48755,0.429,0.37128
Sat 19:00,0.55462,0.51224,0.73976,0.76014,0.75608,0.76248,0.69145,0.59278,0.47706,0.37359,0.3941
Sat 19:30,0.53446,0.49905,0.71824,0.71196,0.69991,0.71624,0.65519,0.57537,0.46996,0.36771,0.36286
Sat 20:00,0.5066,0.46716,0.68707,0.67785,0.68505,0.70881,0.59596,0.54214,0.46052,0.36826,0.38138
Sat 20:30,0.4938,0.42932,0.64446,0.67487,0.64899,0.69481,0.57044,0.52687,0.45818,0.36659,0.41779
Sat 21:00,0.44912,0.40106,0.62542,0.59851,0.59059,0.63751,0.54619,0.49388,0.44975,0.37144,0.37947
Sat 21:30,0.42046,0.38448,0.583,0.55752,0.56988,0.57594,0.51805,0.44451,0.42702,0.36341,0.36071
Sat 22:00,0.42217,0.36107,0.57386,0.55724,0.56702,0.58694,0.4961,0.43854,0.40945,0.33352,0.32676
Sat 22:30,0.3563,0.36274,0.57261,0.58527,0.59544,0.55437,0.48951,0.38488,0.34187,0.29973,0.28478
Sat 23:00,0.33284,0.36368,0.56931,0.5826,0.53888,0.59801,0.48092,0.37287,0.30474,0.29122,0.24304
Sat 23:30,0.32972,0.3405,0.57125,0.54317,0.5423,0.52369,0.45627,0.34107,0.27039,0.2378,0.23609
Sun 00:00,0.34211,0.33624,0.58877,0.56802,0.61123,0.60701,0.52067,0.38106,0.27858,0.24877,0.23613
Sun 00:30,0.32271,0.29271,0.55768,0.54627,0.56984,0.55653,0.4872,0.35228,0.24789,0.22221,0.22298
Sun 01:00,0.29393,0.27005,0.50218,0.5163,0.54556,0.54897,0.44419,0.42789,0.25799,0.20711,0.20178
Sun 01:30,0.26717,0.24099,0.49406,0.51534,0.52007,0.54619,0.46478,0.40149,0.27373,0.19304,0.21148
Sun 02:00,0.2529,0.23564,0.48513,0.49376,0.47981,0.50795,0.42121,0.39617,0.25791,0.18379,0.18397
Sun 02:30,0.2405,0.22369,0.46375,0.43576,0.45564,0.50882,0.40245,0.36771,0.23788,0.17984,0.18739
Sun 03:00,0.24141,0.22081,0.44401,0.43914,0.44924,0.4783,0.41263,0.35952,0.23493,0.18413,0.17594
Sun 03:30,0.23728,0.22451,0.42085,0.41847,0.4548,0.48251,0.40078,0.35999,0.22603,0.18596,0.18942
Sun 04:00,0.282,0.24341,0.46504,0.43584,0.47345,0.50231,0.42455,0.35642,0.23525,0.17467,0.18365
Sun 04:30,0.29909,0.23626,0.46742,0.43051,0.46196,0.51868,0.3976,0.35498,0.21514,0.18357,0.16481
Sun 05:00,0.30696,0.24801,0.4584,0.43783,0.46375,0.49436,0.39243,0.37836,0.23382,0.1924,0.18087
Sun 05:30,0.31674,0.24424,0.41279,0.40698,0.43294,0.52655,0.44276,0.35093,0.23597,0.20258,0.18755
Sun 06:00,0.31495,0.26566,0.39557,0.42725,0.43035,0.45802,0.41875,0.3724,0.26363,0.23112,0.21919
Sun 06:30,0.35109,0.29937,0.41537,0.41569,0.44534,0.49571,0.44697,0.4003,0.30593,0.24471,0.24002
Sun 07:00,0.40205,0.33706,0.45095,0.43974,0.46744,0.4612,0.41167,0.40682,0.31929,0.27302,0.28275
Sun 07:30,0.44057,0.38365,0.45401,0.45464,0.48851,0.49714,0.48092,0.4581,0.37216,0.31531,0.3138
Sun 08:00,0.48752,0.43183,0.53427,0.50048,0.56714,0.55287,0.58372,0.436,0.34187,0.34743,0.29122
Sun 08:30,0.48696,0.48008,0.57476,0.50306,0.65066,0.57553,0.59723,0.47114,0.42304,0.35268,0.35316
Sun 09:00,0.48692,0.50131,0.64478,0.59894,0.6604,0.60025,0.60574,0.50167,0.43083,0.3301,0.33622
Sun 09:30,0.50584,0.50867,0.70212,0.59517,0.64752,0.59707,0.64017,0.49038,0.4263,0.31841,0.35187
Sun 10:00,0.53621,0.5287,0.70385,0.64028,0.60077,0.58014,0.64358,0.55104,0.43648,0.33249,0.33479
Sun 10:30,0.47269,0.52214,0.65815,0.67733,0.66541,0.62681,0.59215,0.46836,0.43099,0.33765,0.31478
Sun 11:00,0.4717,0.50783,0.625,0.68059,0.67324,0.62371,0.58237,0.51328,0.42805,0.36731,0.33805
Sun 11:30,0.50398,0.50143,0.61991,0.68612,0.64466,0.59803,0.60725,0.54365,0.43648,0.35117,0.31698
Sun 12:00,0.49758,0.49702,0.64531,0.64537,0.72416,0.65265,0.61576,0.56018,0.42177,0.33706,0.31778
Sun 12:30,0.50557,0.4975,0.6153,0.66489,0.71828,0.62967,0.57044,0.50906,0.40825,0.30743,0.34274
Sun 13:00,0.49169,0.4903,0.65952,0.70731,0.70826,0.62244,0.64684,0.45727,0.38026,0.28984,0.3162
Sun 13:30,0.49547,0.53172,0.65297,0.77473,0.73819,0.66855,0.66306,0.50962,0.3813,0.28527,0.33418
Sun 14:00,0.50342,0.54997,0.67533,0.76976,0.75612,0.67865,0.67157,0.48243,0.4267,0.26545,0.29634
Sun 14:30,0.56356,0.57664,0.68886,0.76089,0.76562,0.67793,0.71076,0.49102,0.37772,0.2836,0.31802
Sun 15:00,0.57915,0.60805,0.70035,0.80549,0.776,0.64621,0.7056,0.50906,0.41046,0.33072,0.30795
Sun 15:30,0.63547,0.6641,0.78713,0.8782,0.82612,0.7048,0.68318,0.50382,0.45462,0.31882,0.33002
Sun 16:00,0.72706,0.72965,0.8645,0.95902,0.97197,0.82756,0.72023,0.50747,0.52743,0.35347,0.36397
Sun 16:30,0.7461,0.7217,0.89374,0.99002,0.96709,0.88702,0.76554,0.5512,0.57497,0.35506,0.39561
Sun 17:00,0.71462,0.69955,0.89422,0.93779,0.98541,0.92892,0.74694,0.58348,0.51837,0.37391,0.39784
Sun 17:30,0.67543,0.68664,0.89438,0.92562,0.99932,0.917,0.79997,0.57728,0.54357,0.4034,0.39927
Sun 18:00,0.66076,0.64478,0.82197,0.88591,0.93592,0.87216,0.74758,0.54166,0.53546,0.41358,0.4321
Sun 18:30,0.62367,0.60224,0.78367,0.82994,0.91024,0.79766,0.75219,0.56058,0.51964,0.38538,0.41716
Sun 19:00,0.58563,0.55409,0.76111,0.763,0.86524,0.81078,0.70743,0.55533,0.49658,0.37645,0.41962
Sun 19:30,0.56849,0.53946,0.71267,0.71239,0.78264,0.74145,0.666,0.58682,0.50914,0.38059,0.41263
Sun 20:00,0.50441,0.50908,0.69459,0.71919,0.72754,0.7207,0.63619,0.54031,0.55223,0.3528,0.41803
Sun 20:30,0.47563,0.46516,0.68324,0.63035,0.6414,0.6668,0.61989,0.51646,0.49499,0.39556,0.43505
Sun 21:00,0.42372,0.42772,0.63682,0.61894,0.62585,0.61918,0.56376,0.49436,0.43012,0.38963,0.40388
Sun 21:30,0.37196,0.39443,0.60328,0.54961,0.55529,0.55955,0.48537,0.45953,0.38074,0.37627,0.38718
Sun 22:00,0.36993,0.36159,0.58334,0.54146,0.54886,0.5601,0.4484,0.39983,0.3693,0.34851,0.32597
Sun 22:30,0.34501,0.35607,0.56378,0.54174,0.56313,0.48251,0.44761,0.38766,0.28908,0.29631,0.28637
Sun 23:00,0.35169,0.35729,0.55893,0.54874,0.52651,0.52011,0.45524,0.37184,0.25775,0.28295,0.22945
Sun 23:30,0.33022,0.34866,0.55488,0.52791,0.52866,0.46224,0.40364,0.32819,0.2463,0.26165,0.21895
